,brandId,barcode,category,categoryCode,name,topBrand,brandCode,oid,ref
875,5fff3aa1be37ce2bb793011b,511111119609,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610562209325,0.0,TEST BRANDCODE @1610562209325,5332fa12e4b03c9a25efd1e7,Cogs
876,5fff3aa0be37ce2bb7930119,511111019589,Baking,BAKING,test brand @1610562208680,0.0,TEST BRANDCODE @1610562208680,5fff3aa0be37ce2bb7930116,Cogs
877,6000b8c3be37ce321363c6c3,511111019701,Baking,BAKING,test brand @1610660035827,0.0,TEST BRANDCODE @1610660035827,6000b8c3be37ce321363c6bf,Cogs
878,6000b8c3be37ce321363c6c2,511111419693,Baking,BAKING,test brand @1610660035788,0.0,TEST BRANDCODE @1610660035788,6000b8c3be37ce321363c6bf,Cogs
879,6000b8c4be37ce321363c6c4,511111519713,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610660036398,0.0,TEST BRANDCODE @1610660036398,5332fa12e4b03c9a25efd1e7,Cogs
880,60019b82be37ce4f17e558d2,511111219736,Baking,BAKING,test brand @1610718082493,0.0,TEST BRANDCODE @1610718082494,60019b82be37ce4f17e558d1,Cogs
881,585a973ee4b03e62d1ce0e97,511111801474,Beverages,,Tropicana Trop 50,0.0,,5332f5fbe4b03c9a25efd0ba,Cogs
882,552ecc9be4b02ff29f99b214,511111702733,,,Valu Time,,,5459429be4b0bfcb1e864082,Cpgs
883,580dffa7e4b0f32b2de21383,511111201847,Frozen,,TGI Fridays,0.0,T.G.I. FRIDAY'S,559c2234e4b06aca36af13c6,Cogs
884,5a5d1d71e4b06ba572cf249c,511111600350,Beer Wine Spirits,,Cusquena,,CUSQUENA,5332f709e4b03c9a25efd0f1,Cogs
885,5fb6b6e1be37ce522e165cbb,511111517399,Bread & Bakery,BREAD_AND_BAKERY,Arnold ,0.0,ARNOLD,5fb6b608be37ce522e165cb9,Cogs
886,57ebc188e4b0ac389136a343,511111001997,Beverages,,McCafé,0.0,MC CAFE,559c2234e4b06aca36af13c6,Cogs
887,5afda307e4b03bf01c2a2966,511111404514,Snacks,,O-Ke-Doke,0.0,O-KE-DOKE,5a734034e4b0d58f376be874,Cogs
888,5fcda494be37ce688e08b0ce,511111517955,Baking,BAKING,test brand @1607312532260,0.0,TEST BRANDCODE @1607312532260,5fcda494be37ce688e08b0cb,Cogs
889,5da606c61dda2c3e1416ae87,511111505648,Health & Wellness,,ALKA SELTZER® ADULT HEARTBURN CHEWS/ GUMMY/ TAB,,ALKA SELTZER ADULT HEARTBURN CHEWS/ GUMMY/ TAB,53e10d6368abd3c7065097cc,Cogs
890,5f19e054be37ce33f74a1672,511111615149,Baking,BAKING,test brand @1595531348450,,TEST BRANDCODE @1595531348450,5f19e054be37ce33f74a166e,Cogs
891,5f493dabbe37ce64d0ae36be,511111816058,Baking,BAKING,test brand @1598635435926,,TEST BRANDCODE @1598635435926,5f493dabbe37ce64d0ae36ba,Cogs
892,5fd29590be37ce38bbbefb26,511111018056,Baking,BAKING,test brand @1607636368135,0.0,TEST BRANDCODE @1607636368136,5fd29590be37ce38bbbefb25,Cogs
893,5f493d85be37ce64d0ae36b2,511111416012,Baking,BAKING,test brand @1598635397611,,,5f493d85be37ce64d0ae36b1,Cogs
894,58861c7f4e8d0d20bc42c4fb,511111201281,Breakfast & Cereal,,Quaker Oatmeal Squares,0.0,,5332f5fbe4b03c9a25efd0ba,Cogs
895,5dd59806a60b870fc613f7ca,511111806387,Breakfast & Cereal,,Oatmeal Crisp™ Cereal,,OATMEAL CRISP,5332f5f3e4b03c9a25efd0ae,Cogs
896,58861c7e4e8d0d20bc42c4e4,511111101383,Beer Wine Spirits,,Milwaukee's Best Light,,,5332f709e4b03c9a25efd0f1,Cogs
897,5ff3842abe37ce2c56dacbac,511111818533,Baking,BAKING,test brand @1609794602668,0.0,,5ff3842abe37ce2c56dacbab,Cogs
898,5ff3842bbe37ce2c56dacbaf,511111518556,Baking,BAKING,test brand @1609794603283,0.0,TEST BRANDCODE @1609794603283,5ff3842bbe37ce2c56dacbad,Cogs
899,5ec2dd58be37ce5234ec36b9,511111614630,Health & Wellness,HEALTHY_AND_WELLNESS,Phillips'®Digestive,0.0,PHILLIPS'®DIGESTIVE,5d9b4f591dda2c6225a284aa,Cogs
900,6000b8c3be37ce321363c6c1,511111919681,Baking,BAKING,test brand @1610660035741,0.0,TEST BRANDCODE @1610660035741,6000b8c3be37ce321363c6bf,Cogs
901,6000b8c4be37ce321363c6c6,511111719724,Baking,BAKING,test brand @1610660036852,0.0,,6000b8c4be37ce321363c6c5,Cogs
902,5ff3842bbe37ce2c56dacbae,511111018544,Baking,BAKING,test brand @1609794603236,0.0,TEST BRANDCODE @1609794603237,5ff3842bbe37ce2c56dacbad,Cogs
903,5ff3842bbe37ce2c56dacbb1,511111218579,Baking,BAKING,test brand @1609794603367,0.0,TEST BRANDCODE @1609794603367,5ff3842bbe37ce2c56dacbad,Cogs
904,5ff3842bbe37ce2c56dacbb0,511111718567,Baking,BAKING,test brand @1609794603327,0.0,TEST BRANDCODE @1609794603327,5ff3842bbe37ce2c56dacbad,Cogs
905,5ff3842bbe37ce2c56dacbb2,511111418580,Candy & Sweets,CANDY_AND_SWEETS,test brand @1609794603941,0.0,TEST BRANDCODE @1609794603942,5332fa12e4b03c9a25efd1e7,Cogs
906,5ff73cf9be37ce1e961f3257,511111918592,Baking,BAKING,test brand @1610038521409,0.0,TEST BRANDCODE @1610038521409,5ff73cf9be37ce1e961f3256,Cogs
907,60019b82be37ce4f17e558d3,511111419747,Baking,BAKING,test brand @1610718082601,0.0,TEST BRANDCODE @1610718082601,60019b82be37ce4f17e558d1,Cogs
908,60019b83be37ce4f17e558d6,511111619772,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610718083279,0.0,TEST BRANDCODE @1610718083279,5332fa12e4b03c9a25efd1e7,Cogs
909,60074261be37ce360be639f6,511111319795,Baking,BAKING,test brand @1611088480964,0.0,,60074260be37ce360be639f5,Cogs
910,60019b82be37ce4f17e558d5,511111119760,Baking,BAKING,test brand @1610718082685,0.0,TEST BRANDCODE @1610718082685,60019b82be37ce4f17e558d1,Cogs
911,60019b83be37ce4f17e558d8,511111819783,Baking,BAKING,test brand @1610718083421,0.0,,60019b83be37ce4f17e558d7,Cogs
912,60019b82be37ce4f17e558d4,511111919759,Baking,BAKING,test brand @1610718082644,0.0,TEST BRANDCODE @1610718082644,60019b82be37ce4f17e558d1,Cogs
913,5ff8b5febe37ce4a13986614,511111319122,Baking,BAKING,test brand @1610135038186,0.0,,5ff8b5febe37ce4a13986613,Cogs
914,5ff8b5fcbe37ce4a13986612,511111119111,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610135036684,0.0,TEST BRANDCODE @1610135036684,5332fa12e4b03c9a25efd1e7,Cogs
915,5ffe2df8be37ce5e01754c20,511111919193,Baking,BAKING,test brand @1610493432606,0.0,,5ffe2df8be37ce5e01754c1f,Cogs
916,5ffe2e38be37ce5e01754c22,511111519201,Baking,BAKING,test brand @1610493496943,0.0,TEST BRANDCODE @1610493496943,5ffe2e38be37ce5e01754c21,Cogs
917,5ffe2ca1be37ce5e01754c0e,511111219170,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610493089082,0.0,TEST BRANDCODE @1610493089082,5332fa12e4b03c9a25efd1e7,Cogs
918,5ff8b5fbbe37ce4a13986610,511111019091,Baking,BAKING,test brand @1610135035614,0.0,TEST BRANDCODE @1610135035614,5ff8b5fbbe37ce4a1398660d,Cogs
919,5ffe2ce0be37ce5e01754c17,511111419181,Baking,BAKING,test brand @1610493152468,0.0,,5ffe2ce0be37ce5e01754c16,Cogs
920,5ff8b5fbbe37ce4a13986611,511111619109,Baking,BAKING,test brand @1610135035679,0.0,TEST BRANDCODE @1610135035679,5ff8b5fbbe37ce4a1398660d,Cogs
921,5ff8b5fbbe37ce4a1398660f,511111519089,Baking,BAKING,test brand @1610135035546,0.0,TEST BRANDCODE @1610135035546,5ff8b5fbbe37ce4a1398660d,Cogs
922,5ffe2ca0be37ce5e01754c0a,511111819134,Baking,BAKING,test brand @1610493088286,0.0,TEST BRANDCODE @1610493088287,5ffe2ca0be37ce5e01754c09,Cogs
923,5ffe2ca0be37ce5e01754c0c,511111519157,Baking,BAKING,test brand @1610493088459,0.0,TEST BRANDCODE @1610493088459,5ffe2ca0be37ce5e01754c09,Cogs
924,5ffe2ca0be37ce5e01754c0b,511111019145,Baking,BAKING,test brand @1610493088421,0.0,TEST BRANDCODE @1610493088421,5ffe2ca0be37ce5e01754c09,Cogs
925,5ffe2ca0be37ce5e01754c0d,511111719168,Baking,BAKING,test brand @1610493088494,0.0,TEST BRANDCODE @1610493088494,5ffe2ca0be37ce5e01754c09,Cogs
926,5ff789d5be37ce786ba0f6a9,511111819066,Baking,BAKING,test brand @1610058197026,0.0,,5ff789d5be37ce786ba0f6a8,Cogs
927,5ff789c5be37ce786ba0f6a6,511111119043,Baking,BAKING,test brand @1610058181760,0.0,TEST BRANDCODE @1610058181760,5ff789c5be37ce786ba0f6a2,Cogs
928,5ff8b5fbbe37ce4a1398660e,511111319078,Baking,BAKING,test brand @1610135035331,0.0,TEST BRANDCODE @1610135035332,5ff8b5fbbe37ce4a1398660d,Cogs
929,5ff789c6be37ce786ba0f6a7,511111619055,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610058182453,0.0,TEST BRANDCODE @1610058182453,5332fa12e4b03c9a25efd1e7,Cogs
930,5ff789c5be37ce786ba0f6a4,511111419020,Baking,BAKING,test brand @1610058181682,0.0,TEST BRANDCODE @1610058181682,5ff789c5be37ce786ba0f6a2,Cogs
931,5ff789c5be37ce786ba0f6a5,511111919032,Baking,BAKING,test brand @1610058181719,0.0,TEST BRANDCODE @1610058181719,5ff789c5be37ce786ba0f6a2,Cogs
932,5dc07bee1dda2c0ad7da64ac,511111906285,Breakfast & Cereal,,Hershey's™ Cereal,,HERSHEYS CEREAL,5332f5f3e4b03c9a25efd0ae,Cogs
933,5f441280be37ce5dbe9b7c7f,511111415787,Baking,BAKING,test brand @1598296704728,,TEST BRANDCODE @1598296704728,5f441280be37ce5dbe9b7c7d,Cogs
934,58861c7e4e8d0d20bc42c4f5,511111701347,Beverages,,Amp Energy,0.0,AMP,53e10d6368abd3c7065097cc,Cogs
935,5332f754e4b03c9a25efd112,511111003755,,,Fuze,,,5332f5ebe4b03c9a25efd0a8,Cpgs
936,5d66d6a2a3a018093ab34727,511111905318,Magazines,,Eat This Not That Magazine,,511111905318,5d5d4fd16d5f3b23d1bc7905,Cogs
937,592486bde410d61fcea3d120,511111500940,Personal Care,,AXE,0.0,AXE,5332f5f6e4b03c9a25efd0b4,Cogs
938,5f493dabbe37ce64d0ae36bc,511111116035,Baking,BAKING,test brand @1598635435855,,TEST BRANDCODE @1598635435855,5f493dabbe37ce64d0ae36ba,Cogs
939,5fc54c0ebe37ce1911dbb3b6,511111617907,Candy & Sweets,CANDY_AND_SWEETS,test brand @1606765582946,0.0,TEST BRANDCODE @1606765582946,5332fa12e4b03c9a25efd1e7,Cogs
940,5332f712e4b03c9a25efd0f8,511111503811,,,Kemps,,,5332f712e4b03c9a25efd0f9,Cpgs
941,5332f70ae4b03c9a25efd0f4,511111203834,Beverages,,Barmen,,,53e10d6368abd3c7065097cc,Cpgs
942,5f7ba678be37ce23081c5297,511111216933,Baking,BAKING,test brand @1601939064752,,,5f7ba678be37ce23081c5296,Cogs
943,5c6d51d695144c607914426f,511111806509,Breakfast & Cereal,,alexa-o's,1.0,ALEXA-O'S,5c6d516795144c607914426e,Cogs
944,5332f5f4e4b03c9a25efd0af,511111904014,,,Frosted Mini-Wheats,,,5332f5f2e4b03c9a25efd0aa,Cpgs
945,5da607ef1dda2c3e1416ae89,511111005704,Health & Wellness,,Bayer® ASPRIN TAB/ CAPS/ CHEWS,,511111005704,53e10d6368abd3c7065097cc,Cogs
946,5f99f720be37ce13da9eaded,511111017172,Baking,BAKING,test brand @1603925792078,,,5f99f720be37ce13da9eadec,Cogs
947,5d6417dda3a018514994f42a,511111805069,Magazines,,InStyle,,511111805069,5d5d4fd16d5f3b23d1bc7905,Cogs
948,57e581dfe4b0ac389136a30e,511111402244,Beer Wine Spirits,,Steel Reserve,0.0,STEEL RESERVE,5332f709e4b03c9a25efd0f1,Cogs
949,5d603430a3a018514994f423,511111904946,Snacks,,Pop Works & Company Popcorn,,POP WORKS & COMPANY,5332f5fbe4b03c9a25efd0ba,Cogs
950,5a4d2489e4b0d5c3fd86b67a,511111900498,Snacks,,SABRITONES,,SABRITONES,5332f5fbe4b03c9a25efd0ba,Cogs
951,5d66def56d5f3b6188d4f052,511111205456,Magazines,,TIME Special Edition Magazine,,511111205456,5d5d4fd16d5f3b23d1bc7905,Cogs
952,5a5d1ef1e4b0db471c2d0426,511111200314,Grocery,,SURE-JELL,0.0,SURE-JELL,559c2234e4b06aca36af13c6,Cogs
953,5a5d26c7e4b06ba572cf24a5,511111500179,Beer Wine Spirits,,Terrapin,,TERRAPIN,5332f709e4b03c9a25efd0f1,Cogs
954,588ba164e4b02187f85cdadf,511111501053,Frozen,,Smart Made,0.0,SMART MADE,559c2234e4b06aca36af13c6,Cogs
955,5f872bd4be37ce66db5dd983,511111417057,Baking,BAKING,test brand @1602694099888,,,5f872bd3be37ce66db5dd982,Cogs
956,5d6415a26d5f3b23d1bc790b,511111405023,Magazines,,Coastal Living Magazine,,511111405023,5d5d4fd16d5f3b23d1bc7905,Cogs
957,5a8c5ee7e4b07f0a2dac8948,511111404231,Personal Care,,LOVE BEAUTY AND PLANET,0.0,LOVE BEAUTY AND PLANET,5332f5f6e4b03c9a25efd0b4,Cogs
958,5daf2a6b1dda2c3e1416ae91,511111005865,Health & Wellness,,Protein One™,,PROTEIN ONE,5332f5f3e4b03c9a25efd0ae,Cogs
959,5332f753e4b03c9a25efd110,511111203766,,,Sugar Free NOS,,,5332f5ebe4b03c9a25efd0a8,Cpgs
960,5d66e03f6d5f3b6188d4f054,511111605492,Magazines,,Yoga Journal Magazine,,511111605492,5d5d4fd16d5f3b23d1bc7905,Cogs
961,5ea07e02be37ce3e45b6a781,511111414551,Baking,BAKING,Show this Brand A,,,5ea07defbe37ce3e45b6a780,Cogs
962,585a9707e4b03e62d1ce0e90,511111501541,Snacks,,Smartfood Selects,,,5332f5fbe4b03c9a25efd0ba,Cogs
963,5f99f71bbe37ce13da9eade8,511111617136,Baking,BAKING,test brand @1603925787381,,TEST BRANDCODE @1603925787381,5f99f71bbe37ce13da9eade6,Cogs
964,57ebc02be4b0ac389136a339,511111002086,Beverages,,Kool-Aid,0.0,KOOL-AID,559c2234e4b06aca36af13c6,Cogs
965,5332f5f5e4b03c9a25efd0b1,511111203995,,,Minute Maid,,,5332f5ebe4b03c9a25efd0a8,Cpgs
966,5f7ba645be37ce23081c528b,511111416890,Baking,BAKING,test brand @1601939013241,,TEST BRANDCODE @1601939013241,5f7ba644be37ce23081c5289,Cogs
967,58861c7d4e8d0d20bc42c4d7,511111401438,Grocery,,Velveeta Shells,0.0,,559c2234e4b06aca36af13c6,Cogs
968,5332f7b5e4b03c9a25efd141,511111803447,,,Margaritaville,,,5332f7a7e4b03c9a25efd134,Cpgs
969,5f403232be37ce5f78d9ed1b,511111615705,Baking,BAKING,test brand @1598042674677,,,5f403232be37ce5f78d9ed1a,Cogs
970,5fb81ab9be37ce522e165cdc,511111317715,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Citron,0.0,ABSOLUT® CITRON,5fb6d381be37ce522e165cbd,Cogs
971,5fb7fa35be37ce522e165cc9,511111717522,Beer Wine Spirits,BEER_WINE_SPIRITS,Avion® R44,0.0,AVION R44,5fb6d381be37ce522e165cbd,Cogs
972,5332fa79e4b03c9a25efd227,511111102984,,,Caffeine-free Coca-Cola,,,5332f5ebe4b03c9a25efd0a8,Cpgs
973,5fd2a0bfbe37ce49eb72c0f2,511111418146,Baking,BAKING,test brand @1607639231710,0.0,TEST BRANDCODE @1607639231710,5fd2a0bfbe37ce49eb72c0ef,Cogs
974,53501d2ab9237fd7718f9e1b,511111902812,,,Screamin Sicilian,,,53501d2ab9237fd7718f9e1a,Cpgs
975,5a5d239de4b0db471c2d042a,511111900269,Beer Wine Spirits,,Miller Fortune,,MILLER FORTUNE,5332f709e4b03c9a25efd0f1,Cogs
976,592486bee410d61fcea3d131,511111900771,Personal Care,,LEVER 2000,0.0,LEVER 2000,5332f5f6e4b03c9a25efd0b4,Cogs
977,5da603a71dda2c3e1416ae82,511111105558,Baby,BABY,A+D®,0.0,A+D,5d9b4f591dda2c6225a284aa,Cogs
978,5db3288aee7f2d6de4248977,511111312949,Baby,,Pull-Ups,1.0,PULLUPS,550b2565e4b001d5e9e4146f,Cogs
979,5f5bc4f1be37ce17125ac0e7,511111216582,Baking,BAKING,test brand @1599849713170,,,5f5bc4f1be37ce17125ac0e6,Cogs
980,5fc54c0abe37ce1911dbb3b2,511111817864,Baking,BAKING,test brand @1606765578434,0.0,TEST BRANDCODE @1606765578435,5fc54c0abe37ce1911dbb3b1,Cogs
981,5332f5fbe4b03c9a25efd0bb,511111003960,Beverages,,Mountain Dew,0.0,MOUNTAIN DEW,5332f5fbe4b03c9a25efd0ba,Cogs
982,57ebc12ce4b0ac389136a33c,511111102052,Condiments & Sauces,,Kraft Mayo,0.0,,559c2234e4b06aca36af13c6,Cogs
983,585a9720e4b03e62d1ce0e94,511111101505,Snacks,,Sun Chips,,SUN CHIPS,5332f5fbe4b03c9a25efd0ba,Cogs
984,5f4bf557be37ce0b4491554e,511111716365,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598813527796,,TEST BRANDCODE @1598813527796,5332fa12e4b03c9a25efd1e7,Cogs
985,592486bfe410d61fcea3d138,511111800712,Beverages,,PURE LEAF Tea Leaves,0.0,PURE LEAF Tea Leaves,5332f5f6e4b03c9a25efd0b4,Cogs
986,5887a320e4b02187f85cdad8,511111201120,Snacks,,Corn Nuts,0.0,CORN NUTS,559c2234e4b06aca36af13c6,Cogs
987,57d95753e4b0ac389136a2b3,511111702382,Dairy,,Breakstone's,0.0,BREAKSTONE'S,559c2234e4b06aca36af13c6,Cogs
988,5a5d263ee4b06ba572cf24a4,511111200192,Beer Wine Spirits,,Sparks,0.0,SPARKS,5332f709e4b03c9a25efd0f1,Cogs
989,5f4a7a5dbe37ce2d95e65ca2,511111316275,Baking,BAKING,test brand @1598716509357,,TEST BRANDCODE @1598716509358,5f4a7a5bbe37ce2d95e65c9f,Cogs
990,5887a143e4b02187f85cdad2,511111301189,Beverages,,Maxwell House,0.0,MAXWELL HOUSE,559c2234e4b06aca36af13c6,Cogs
991,5332f7b5e4b03c9a25efd142,511111603436,,,Beck's,,,5332f7a7e4b03c9a25efd134,Cpgs
992,5f5bc4f2be37ce17125ac0ed,511111516637,Candy & Sweets,CANDY_AND_SWEETS,test brand @1599849714378,,TEST BRANDCODE @1599849714378,5332fa12e4b03c9a25efd1e7,Cogs
993,5f4a64e7be37ce17d23b317a,511111716204,Baking,BAKING,test brand @1598711015496,,TEST BRANDCODE @1598711015496,5f4a64e7be37ce17d23b3178,Cogs
994,5a5d2b20e4b0db471c2d0434,511111800088,Canned Goods & Soups,,Continental,,CONTINENTAL SOUP,5332f5f6e4b03c9a25efd0b4,Cogs
995,5e3875f5ee7f2d697e835bcf,511111213925,Beauty,,Garnier - Hair Color,,GARNIER - HAIR COLOR,5e28b81cee7f2d697e835bcd,Cogs
996,5ec2dc5fbe37ce5234ec36b8,511111114628,Health & Wellness,HEALTHY_AND_WELLNESS,AFRIN® NASAL SPRAY,0.0,AFRIN® NASAL SPRAY,5d9b4f591dda2c6225a284aa,Cogs
997,5daf4867a60b87376833e35f,511111605980,Dairy,,Goodbelly® Probiotics,,GOODBELLY,5332f5f3e4b03c9a25efd0ae,Cogs
998,592486bee410d61fcea3d134,511111200758,Personal Care,,NEXXUS,0.0,NEXXUS,5332f5f6e4b03c9a25efd0b4,Cogs
999,5a8c3226e4b07f0a2dac8942,511111004127,Beverages,,V8,0.0,V8,5a734034e4b0d58f376be874,Cogs
1000,55b630a4e4b0d8e685c1421c,511111502654,,,Dr. Pepper,,,55b62995e4b0d8e685c14213,Cpgs
1001,5a5d2ac5e4b06ba572cf24a7,511111300090,Condiments & Sauces,,Colman's,,COLMAN'S,53e10d6368abd3c7065097cc,Cogs
1002,5a8c344ae4b0ccf165fac9e5,511111704140,Condiments & Sauces,,Prego,0.0,PREGO,5a734034e4b0d58f376be874,Cogs
1003,5fc54c0bbe37ce1911dbb3b4,511111517887,Baking,BAKING,test brand @1606765578985,0.0,TEST BRANDCODE @1606765578985,5fc54c0abe37ce1911dbb3b1,Cogs
1004,5e710e03ee7f2d0b35b2a194,511111914105,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,BRUMMEL & BROWN,,BRUMMEL & BROWN,5e5ea9cc9c50da1291a6d074,Cogs
1005,5daf43251dda2c3e1416ae95,511111705956,Dairy,,YQ by Yoplait®,,YQ YOPLAIT,5332f5f3e4b03c9a25efd0ae,Cogs
1006,5d66d597a3a018093ab34726,511111805298,Magazines,,Diabetic Living Magazine,,511111805298,5d5d4fd16d5f3b23d1bc7905,Cogs
1007,5d658ffa6d5f3b23d1bc7914,511111205227,,,Diabetic Living Magazine,,,53e10d6368abd3c7065097cc,Cogs
1008,5fa98944be37ce239d107102,511111117285,Baking,BAKING,test brand @1604946244833,0.0,TEST BRANDCODE @1604946244833,5fa98944be37ce239d1070ff,Cogs
1009,5da6076f1dda2c3e1416ae88,511111205661,Health & Wellness,,ALKA SELTZER® PLUS COLD AND FLU TAB/ CAPS/ GEL,,ALKA SELTZER COLD AND FLU TAB/ CAPS/ GEL,53e10d6368abd3c7065097cc,Cogs
1010,5f19e055be37ce33f74a1673,511111115151,Candy & Sweets,CANDY_AND_SWEETS,test brand @1595531349206,,TEST BRANDCODE @1595531349206,5332fa12e4b03c9a25efd1e7,Cogs
1011,5da60915a60b87376833e355,511111905806,Health & Wellness,,ONE A DAY® HEART HEALTH,,511111905806,53e10d6368abd3c7065097cc,Cogs
1012,5c4637ba87ff35681e840d57,511111605058,Dairy,,Brand2,1.0,09090909090,5c45f8b087ff3552f950f026,Cogs
1013,5332f7afe4b03c9a25efd13e,511111003472,,,Bud Light Lime,,,5332f7a7e4b03c9a25efd134,Cpgs
1014,5da609621dda2c3e1416ae8f,511111105831,Health & Wellness,,ONE A DAY® PRENATAL AND PREGNANCY,,511111105831,53e10d6368abd3c7065097cc,Cogs
1015,5a7e0665e4b0aedb3b84afd4,511111704140,,,Diet Chris Cola,,DIETCHRIS2,55b62995e4b0d8e685c14213,Cogs
1016,5332f73ee4b03c9a25efd108,511111403791,,,Dr Pepper,,,5332f5ebe4b03c9a25efd0a8,Cpgs
1017,5ca6383b166eb32e98e0e450,511111804765,Deli,,Bold Butcher,,BOLD BUTCHER,559c2234e4b06aca36af13c6,Cogs
1018,585a9686e4b03e62d1ce0e81,511111601678,Snacks,,Lay's Original,1.0,LAY'S,5332f5fbe4b03c9a25efd0ba,Cogs
1019,585a96e0e4b03e62d1ce0e8a,511111401599,Snacks,,Quaker Chewy,0.0,,5332f5fbe4b03c9a25efd0ba,Cogs
1020,592486bde410d61fcea3d121,511111300939,Frozen,FROZEN,BEN & JERRY'S,1.0,BEN & JERRY'S,5332f5f6e4b03c9a25efd0b4,Cogs
1021,5f4a7a5dbe37ce2d95e65ca1,511111816263,Baking,BAKING,test brand @1598716509304,,TEST BRANDCODE @1598716509304,5f4a7a5bbe37ce2d95e65c9f,Cogs
1022,5332fa7ae4b03c9a25efd22a,511111202950,,,Pibb Xtra,,,5332f5ebe4b03c9a25efd0a8,Cpgs
1023,5c6c2f9295144c6db8fe1977,511111106432,Beverages,,"new-brand, of course",1.0,FRS920,5c6c2ee995144c6db8fe1976,Cogs
1024,5f403231be37ce5f78d9ed15,511111615651,Baking,BAKING,test brand @1598042673378,,TEST BRANDCODE @1598042673378,5f403231be37ce5f78d9ed14,Cogs
1025,5bcdfc5990fa074576779a15,511111804604,Beverages,,V8 Hydrate,0.0,V8 HYDRATE,5a734034e4b0d58f376be874,Cogs
1026,57d95805e4b0ac389136a2b5,511111002369,Beverages,,Country Time,0.0,COUNTRY TIME,559c2234e4b06aca36af13c6,Cogs
1027,540f240768abd3c7065097d4,511111102779,,,Frito Lay,,,56462469e4b0c05761111936,Cogs
1028,60074277be37ce360be63a00,511111419815,Baking,BAKING,test brand @1611088503732,0.0,TEST BRANDCODE @1611088503732,60074277be37ce360be639fe,Cogs
1029,585a96ade4b03e62d1ce0e84,511111401643,Beverages,,Naked Juice,,NAKED JUICE,5332f5fbe4b03c9a25efd0ba,Cogs
1030,592486bde410d61fcea3d122,511111800927,Frozen,,BREYERS,1.0,BREYERS,5332f5f6e4b03c9a25efd0b4,Cogs
1031,5fa1c567be37ce402c4618f2,511111817215,Baking,BAKING,test brand @1604437351646,0.0,TEST BRANDCODE @1604437351646,5fa1c567be37ce402c4618ef,Cogs
1032,5d66d4666d5f3b6188d4f046,511111105275,Magazines,,Country Gardens Magazine,,511111105275,5d5d4fd16d5f3b23d1bc7905,Cogs
1033,5dc2dab01dda2c0ad7da64af,511111906353,Breakfast & Cereal,,Girl Scouts Cookie Cereal,,GIRL SCOUT CEREAL,5332f5f3e4b03c9a25efd0ae,Cogs
1034,53554c847a010fd9f8db0ed6,511111802792,Beer Wine Spirits,,Miller Lite,0.0,MILLER LITE,5332f709e4b03c9a25efd0f1,Cogs
1035,5a5d2727e4b0db471c2d042e,511111000167,Beer Wine Spirits,,Third Shift Brewing,,THIRD SHIFT,5332f709e4b03c9a25efd0f1,Cogs
1036,5db32879ee7f2d6de4248976,511111112938,Baby,BABY,GoodNites,1.0,GOODNITES,55b62995e4b0d8e685c14213,Cogs
1037,5f513ea1be37ce21f1287c04,511111116523,Baking,BAKING,test brand @1599159969061,,TEST BRANDCODE @1599159969061,5f513ea0be37ce21f1287c01,Cogs
1038,5fa1ba01be37ce402c4618e7,511111217183,Baking,BAKING,test brand @1604434433706,0.0,TEST BRANDCODE @1604434433706,53e10d6368abd3c7065097cc,Cogs
1039,5e387679ee7f2d697e835bd2,511111413950,Beauty,,Maybelline,,MAYBELLINE,5e28b81cee7f2d697e835bcd,Cogs
1040,5daf693c1dda2c3e1416ae9d,511111606093,Dairy,,Yoplait®,0.0,YOPLAIT,5332f5f3e4b03c9a25efd0ae,Cogs
1041,5332f769e4b03c9a25efd122,511111303664,,,Odwalla,,,5332f5ebe4b03c9a25efd0a8,Cpgs
1042,5f43faacbe37ce3ef3fd3719,511111515753,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598290604214,,TEST BRANDCODE @1598290604214,5332fa12e4b03c9a25efd1e7,Cogs
1043,5fcff304be37ce6d53dfc684,511111417989,Baking,BAKING,test brand @1607463684590,0.0,TEST BRANDCODE @1607463684591,5fcff304be37ce6d53dfc683,Cogs
1044,5e387644ee7f2d697e835bd1,511111913948,Beauty,,L’Oreal Paris - Hair Color,,L’OREAL PARIS - HAIR COLOR,5e28b81cee7f2d697e835bcd,Cogs
1045,5f9770c0be37ce03d08a2d8a,511111917113,Baking,BAKING,test brand @1603760320553,,,5f9770c0be37ce03d08a2d89,Cogs
1046,5da606361dda2c3e1416ae84,511111505594,Health & Wellness,,"ALEVE® CAPLETS, TABLETS, AND GEL CAPS",,"ALEVE CAPLETS, TABLETS, AND GEL CAPS",53e10d6368abd3c7065097cc,Cogs
1047,5332fa1ae4b03c9a25efd1e9,511111103097,,,Roma,,,5332fa12e4b03c9a25efd1e7,Cpgs
1048,5d66d38ca3a018093ab34724,511111605263,Magazines,,Clean Eating Magazine,,511111605263,5d5d4fd16d5f3b23d1bc7905,Cogs
